session	timestamp	item
M788931539	1615622400.0	완구
M788931539	1615622400.0	완구
M965964357	1619164800.0	완구
M614691095	1619841600.0	완구
M432189872	1620018000.0	완구
M158123439	1627459200.0	완구
M440478321	1640415600.0	완구
M440478321	1640415600.0	완구
M392441528	1613394000.0	완구
M927065760	1616047200.0	패션잡화
M477893307	1617066000.0	패션잡화
M936729378	1635670800.0	패션잡화
M674245557	1636858800.0	패션잡화
M070227481	1616378400.0	패션잡화
M309844778	1613808000.0	여성의류
M554164831	1619758800.0	여성의류
M214908869	1624582800.0	여성의류
M104341221	1624777200.0	여성의류
M930003000	1625893200.0	여성의류
M683030162	1633845600.0	여성의류
M485512132	1616961600.0	여성의류
M297548758	1614049200.0	유아동의류
M613800786	1618632000.0	유아동의류
M613800786	1618632000.0	유아동의류
M314424191	1631343600.0	유아동의류
M297548758	1614056400.0	유아동의류
M352686609	1619168400.0	유아동의류
M409569496	1613440800.0	유아동의류
M015605443	1610931600.0	여성의류
M392288315	1621998000.0	여성의류
M450306146	1614423600.0	여성의류
M345330524	1615194000.0	여성의류
M450306146	1620327600.0	여성의류
M775754371	1620442800.0	여성의류
M297548758	1620658800.0	여성의류
M958627495	1612602000.0	식기/조리기구
M464388472	1615957200.0	식기/조리기구
M822108828	1618120800.0	식기/조리기구
M123104275	1620525600.0	식기/조리기구
M451206354	1630126800.0	식기/조리기구
M775168502	1631329200.0	식기/조리기구
M195478787	1635580800.0	식기/조리기구
M169421761	1626591600.0	식기/조리기구
M139144409	1616637600.0	식기/조리기구
M336590436	1609646400.0	패션잡화
M529662491	1610182800.0	패션잡화
M359150358	1612166400.0	패션잡화
M624619008	1613538000.0	패션잡화
M213407938	1613880000.0	패션잡화
M775168502	1615435200.0	패션잡화
M867716660	1617685200.0	패션잡화
M464814091	1618027200.0	패션잡화
M541723763	1621321200.0	패션잡화
M632049811	1621994400.0	패션잡화
M754443136	1624255200.0	패션잡화
M754443136	1624255200.0	패션잡화
M440963019	1626674400.0	패션잡화
M041646889	1633248000.0	패션잡화
M027358427	1635066000.0	패션잡화
M769831215	1639191600.0	패션잡화
M711360944	1639803600.0	패션잡화
M160872892	1616140800.0	패션잡화
M618071773	1633417200.0	패션잡화
M543753013	1638936000.0	패션잡화
M336360825	1609484400.0	패션잡화
M524494997	1609578000.0	패션잡화
M650475430	1610254800.0	패션잡화
M100324729	1610431200.0	패션잡화
M466963903	1610870400.0	패션잡화
M898931260	1611244800.0	패션잡화
M521453430	1611471600.0	패션잡화
M768197659	1614488400.0	패션잡화
M068291615	1620468000.0	패션잡화
M541723763	1621321200.0	패션잡화
M429995639	1621562400.0	패션잡화
M069211580	1621670400.0	패션잡화
M463539203	1625302800.0	패션잡화
M487826064	1625979600.0	패션잡화
M110361028	1630551600.0	패션잡화
M241891994	1634443200.0	패션잡화
M169322970	1636092000.0	패션잡화
M466963903	1638680400.0	패션잡화
M466963903	1638680400.0	패션잡화
M951990366	1640415600.0	패션잡화
M340011301	1640743200.0	패션잡화
M976264437	1640750400.0	패션잡화
M250655045	1617865200.0	패션잡화
M612619548	1622538000.0	조리식품
M345841186	1634976000.0	조리식품
M239187704	1609912800.0	패션잡화
M196426705	1614222000.0	패션잡화
M832109116	1616151600.0	패션잡화
M947655040	1617260400.0	패션잡화
M074298510	1622700000.0	패션잡화
M610221658	1622970000.0	패션잡화
M744398204	1629871200.0	패션잡화
M536626973	1633323600.0	패션잡화
M859477998	1634360400.0	패션잡화
M024196345	1638766800.0	패션잡화
M976092881	1639900800.0	패션잡화
M006976766	1617433200.0	패션잡화
M744083573	1618740000.0	패션잡화
M870136187	1627459200.0	채소
M870136187	1627459200.0	채소
M955962077	1614664800.0	패션잡화
M042346248	1617163200.0	패션잡화
M776505304	1617544800.0	패션잡화
M113212901	1628323200.0	패션잡화
M844576998	1636786800.0	패션잡화
M747187981	1617058800.0	패션잡화
M948890207	1620025200.0	스포츠패션
M649293107	1622700000.0	스포츠패션
M500766256	1623139200.0	스포츠패션
M947655040	1624600800.0	스포츠패션
M367059624	1634367600.0	스포츠패션
M541723763	1636768800.0	스포츠패션
M956881819	1638615600.0	스포츠패션
M693998072	1612069200.0	테넌트/음식점
M077638310	1612749600.0	테넌트/음식점
M213407938	1613876400.0	테넌트/음식점
M859477998	1634356800.0	테넌트/음식점
M057249400	1635408000.0	테넌트/음식점
M162603003	1638428400.0	테넌트/음식점
M889402251	1640318400.0	테넌트/음식점
M521453430	1612000800.0	유아동의류
M521453430	1612000800.0	유아동의류
M543919957	1620118800.0	유아동의류
M442186124	1622959200.0	유아동의류
M844619193	1628226000.0	유아동의류
M844619193	1628226000.0	유아동의류
M378832133	1632888000.0	유아동의류
M604282409	1633572000.0	시즌스포츠
M387550404	1618480800.0	스포츠패션
M360809056	1636632000.0	스포츠패션
M481545531	1637830800.0	스포츠패션
M247856561	1637996400.0	스포츠패션
M859477998	1638637200.0	스포츠패션
M741474363	1640160000.0	스포츠패션
M595732692	1624971600.0	과일
M501631796	1633572000.0	과일
M557730211	1611716400.0	과일
M463254875	1612508400.0	패션잡화
M955136351	1617267600.0	패션잡화
M930945221	1619420400.0	패션잡화
M177481870	1620122400.0	패션잡화
M042346248	1621494000.0	패션잡화
M189691690	1632034800.0	패션잡화
M159527758	1639188000.0	패션잡화
M064570704	1628442000.0	패션잡화
M559908773	1612940400.0	유아동의류
M379849791	1615089600.0	유아동의류
M660308774	1620187200.0	유아동의류
M545475160	1622700000.0	유아동의류
M478968564	1634292000.0	유아동의류
M878499891	1636189200.0	유아동의류
M619965539	1636873200.0	식기/조리기구
M072526178	1609646400.0	남성의류
M914143074	1615168800.0	남성의류
M378832133	1616151600.0	남성의류
M241695962	1620543600.0	남성의류
M958730612	1620633600.0	남성의류
M783992164	1621155600.0	남성의류
M078036020	1621494000.0	남성의류
M078654583	1622973600.0	남성의류
M827216998	1625479200.0	남성의류
M827216998	1625479200.0	남성의류
M568857525	1628323200.0	남성의류
M057249400	1632733200.0	남성의류
M057249400	1632733200.0	남성의류
M783949588	1637478000.0	남성의류
M169322970	1637820000.0	남성의류
M878626074	1637888400.0	남성의류
M167232108	1640757600.0	남성의류
M167232108	1640757600.0	남성의류
M541723763	1621324800.0	남성의류
M126597787	1640257200.0	남성의류
M126597787	1640257200.0	남성의류
M632983342	1609653600.0	남성의류
M624494161	1613782800.0	남성의류
M069005765	1613818800.0	주류
M440454399	1616223600.0	주류
M829293629	1617692400.0	주류
M829293629	1617696000.0	주류
M526374468	1621753200.0	주류
M976888680	1624586400.0	주류
M088998311	1631959200.0	주류
M353578422	1636599600.0	주류
M615041626	1639990800.0	주류
M788931539	1615622400.0	주류
M788931539	1615622400.0	주류
M945987551	1628935200.0	주류
M844329129	1639033200.0	주류
M844329129	1639033200.0	주류
M844329129	1639033200.0	주류
M784059686	1610280000.0	주류
M020657632	1624881600.0	주류
M201066518	1634133600.0	주류
M216613281	1620284400.0	과자
M098753432	1636624800.0	과자
M098753432	1636624800.0	과자
M237422350	1636617600.0	과자
M237422350	1636617600.0	과자
M451002677	1640235600.0	과자
M564879409	1627282800.0	과자
M256907327	1636538400.0	과자
M468404251	1636711200.0	과자
M892091210	1618041600.0	패션잡화
M463539203	1625302800.0	패션잡화
M017842861	1625396400.0	패션잡화
M467116036	1639047600.0	패션잡화
M804173734	1639263600.0	패션잡화
M551399500	1628762400.0	속옷/양말/홈웨어
M916893875	1633860000.0	식기/조리기구
M601627675	1615957200.0	속옷/양말/홈웨어
M601627675	1615957200.0	속옷/양말/홈웨어
M551399500	1628762400.0	속옷/양말/홈웨어
M906710255	1622955600.0	서적/음반/악기
M204006839	1640858400.0	서적/음반/악기
M204006839	1640858400.0	서적/음반/악기
M010141777	1611702000.0	서적/음반/악기
M749986396	1613433600.0	서적/음반/악기
M696743264	1614052800.0	서적/음반/악기
M700396019	1614574800.0	서적/음반/악기
M063059486	1616911200.0	서적/음반/악기
M437014886	1617091200.0	서적/음반/악기
M097678257	1617591600.0	서적/음반/악기
M696743264	1619420400.0	서적/음반/악기
M241891994	1610254800.0	속옷/양말/홈웨어
M094361352	1613556000.0	스포츠패션
M243720553	1614160800.0	스포츠패션
M388118232	1610254800.0	헬스/피트니스
M228499540	1610870400.0	헬스/피트니스
M190065363	1611993600.0	헬스/피트니스
M190065363	1611993600.0	헬스/피트니스
M243720553	1614157200.0	헬스/피트니스
M243720553	1614157200.0	헬스/피트니스
M850952950	1620867600.0	헬스/피트니스
M585227015	1620968400.0	헬스/피트니스
M585227015	1620968400.0	헬스/피트니스
M585227015	1620968400.0	헬스/피트니스
M585227015	1620968400.0	헬스/피트니스
M585227015	1620968400.0	헬스/피트니스
M914009680	1622199600.0	헬스/피트니스
M914009680	1622199600.0	헬스/피트니스
M914009680	1622797200.0	헬스/피트니스
M889388520	1624096800.0	헬스/피트니스
M889388520	1624096800.0	헬스/피트니스
M850952950	1625108400.0	헬스/피트니스
M866446616	1632650400.0	헬스/피트니스
M866446616	1632650400.0	헬스/피트니스
M866446616	1639562400.0	헬스/피트니스
M379143098	1639980000.0	헬스/피트니스
M244631488	1632546000.0	조리식품
M077067386	1611979200.0	조리식품
M751841270	1619168400.0	조리식품
M775168502	1636678800.0	조리식품
M524494997	1609578000.0	테넌트/음식점
M012046118	1610085600.0	테넌트/음식점
M955511589	1610258400.0	테넌트/음식점
M529718122	1611025200.0	테넌트/음식점
M679507995	1611133200.0	테넌트/음식점
M090161378	1611370800.0	테넌트/음식점
M317243878	1612522800.0	테넌트/음식점
M621428575	1613026800.0	테넌트/음식점
M655761367	1615518000.0	테넌트/음식점
M213624803	1615633200.0	테넌트/음식점
M332584980	1615975200.0	테넌트/음식점
M036537409	1617508800.0	테넌트/음식점
M790620436	1618210800.0	테넌트/음식점
M790620436	1618210800.0	테넌트/음식점
M204006839	1618887600.0	테넌트/음식점
M127837471	1620356400.0	테넌트/음식점
M069211580	1621663200.0	테넌트/음식점
M655244531	1623297600.0	테넌트/음식점
M096281099	1624075200.0	테넌트/음식점
M532863327	1624590000.0	테넌트/음식점
M316688229	1625220000.0	테넌트/음식점
M148653119	1626858000.0	테넌트/음식점
M092141630	1627351200.0	테넌트/음식점
M418650818	1628042400.0	테넌트/음식점
M528902983	1631354400.0	테넌트/음식점
M239225518	1632038400.0	테넌트/음식점
M204863389	1632301200.0	테넌트/음식점
M078949112	1632538800.0	테넌트/음식점
M706691346	1632798000.0	테넌트/음식점
M674452401	1632884400.0	테넌트/음식점
M812562019	1634094000.0	테넌트/음식점
M039700018	1634612400.0	테넌트/음식점
M111856694	1634698800.0	테넌트/음식점
M111856694	1634698800.0	테넌트/음식점
M339965073	1635051600.0	테넌트/음식점
M339965073	1635055200.0	테넌트/음식점
M169322970	1635570000.0	테넌트/음식점
M788884354	1635660000.0	테넌트/음식점
M723767327	1635735600.0	테넌트/음식점
M966432241	1636257600.0	테넌트/음식점
M035932685	1637737200.0	테넌트/음식점
M204006839	1638252000.0	테넌트/음식점
M004601295	1638511200.0	테넌트/음식점
M004601295	1638511200.0	테넌트/음식점
M004601295	1638511200.0	테넌트/음식점
M976145042	1639296000.0	테넌트/음식점
M626764154	1618218000.0	테넌트/음식점
M669977400	1619946000.0	테넌트/음식점
M455098326	1612677600.0	냉장식품
M964788635	1614492000.0	냉장식품
M761109386	1618117200.0	냉장식품
M761109386	1618117200.0	냉장식품
M086025320	1623740400.0	냉장식품
M715254424	1630821600.0	냉장식품
M941166619	1630832400.0	냉장식품
M745625707	1633168800.0	냉장식품
M684803210	1635476400.0	냉장식품
M403899877	1635670800.0	냉장식품
M592584825	1635904800.0	냉장식품
M310752428	1637992800.0	냉장식품
M342833058	1638669600.0	냉장식품
M174081117	1639198800.0	냉장식품
M856595725	1639825200.0	냉장식품
M856595725	1639825200.0	냉장식품
M856595725	1639825200.0	냉장식품
M856595725	1639825200.0	냉장식품
M856595725	1639825200.0	냉장식품
M186069572	1640059200.0	냉장식품
M552806075	1640851200.0	냉장식품
M850679374	1623826800.0	냉장식품
M342833058	1624698000.0	냉동식품
M339996343	1631962800.0	냉동식품
M909761575	1638000000.0	냉동식품
M934216610	1640422800.0	냉동식품
M833300586	1618963200.0	냉동식품
M267574168	1624327200.0	냉동식품
M989237705	1630893600.0	냉동식품
M989237705	1630893600.0	냉동식품
M297549068	1616148000.0	냉동식품
M338910875	1622516400.0	냉동식품
M490945757	1624186800.0	냉동식품
M159245675	1624269600.0	냉동식품
M744299893	1624687200.0	냉동식품
M154599326	1636297200.0	냉동식품
M272732033	1612580400.0	대용식
M712944421	1610596800.0	과자
M712944421	1610596800.0	과자
M566805455	1610773200.0	과자
M724799914	1611482400.0	과자
M739083706	1613383200.0	과자
M213407938	1613876400.0	과자
M260484796	1614052800.0	과자
M985369567	1614398400.0	과자
M985369567	1614398400.0	과자
M162603003	1615874400.0	과자
M750162337	1616227200.0	과자
M041646889	1618110000.0	과자
M790620436	1618210800.0	과자
M193229240	1619604000.0	과자
M193229240	1619604000.0	과자
M330037488	1621936800.0	과자
M989260745	1622264400.0	과자
M857186695	1624248000.0	과자
M906710255	1625623200.0	과자
M680526325	1626156000.0	과자
M157377613	1626426000.0	과자
M003468477	1626775200.0	과자
M744398204	1629867600.0	과자
M726998384	1631322000.0	과자
M602512152	1631422800.0	과자
M913832403	1632301200.0	과자
M244631488	1632546000.0	과자
M696017315	1633320000.0	과자
M325753090	1634094000.0	과자
M014429367	1635829200.0	과자
M527703883	1636189200.0	과자
M800656860	1636279200.0	과자
M268697028	1638334800.0	과자
M833473072	1639458000.0	과자
M029331815	1639792800.0	과자
M702185107	1639875600.0	과자
M545687865	1640491200.0	과자
M927887253	1609664400.0	과자
M177313036	1610866800.0	과자
M798635926	1613026800.0	과자
M798635926	1613026800.0	과자
M798635926	1613026800.0	과자
M189691690	1624093200.0	과자
M773620572	1627714800.0	과자
M295123211	1629799200.0	과자
M381388878	1633226400.0	과자
M387967178	1634626800.0	과자
M879544163	1637046000.0	과자
M285968213	1637467200.0	과자
M858189983	1610017200.0	과자
M452810440	1611104400.0	과자
M519039011	1611975600.0	과자
M493411602	1612252800.0	과자
M330564235	1615532400.0	과자
M755158962	1624266000.0	과자
M297000509	1625356800.0	과자
M491334162	1610380800.0	과자
M487999660	1611046800.0	과자
M472007029	1621756800.0	과자
M730589129	1629939600.0	과자
M730589129	1629939600.0	과자
M634091600	1630033200.0	과자
M634091600	1630033200.0	과자
M217170412	1634115600.0	과자
M633012325	1634122800.0	과자
M243629126	1634562000.0	과자
M848176845	1640260800.0	과자
M630445955	1633248000.0	완구
M339996343	1638612000.0	완구
M791671627	1614646800.0	완구
M322400539	1612504800.0	완구
M322400539	1612504800.0	완구
M600738570	1619766000.0	완구
M823089115	1610776800.0	테넌트/음식점
M422382728	1610791200.0	테넌트/음식점
M845113050	1611374400.0	테넌트/음식점
M117328626	1613880000.0	테넌트/음식점
M332585804	1615348800.0	테넌트/음식점
M332585804	1615348800.0	테넌트/음식점
M527778302	1615431600.0	테넌트/음식점
M527778302	1616119200.0	테넌트/음식점
M566805455	1616148000.0	테넌트/음식점
M566805455	1616148000.0	테넌트/음식점
M287245913	1616209200.0	테넌트/음식점
M287245913	1616209200.0	테넌트/음식점
M750162337	1616227200.0	테넌트/음식점
M276801840	1617073200.0	테넌트/음식점
M869084341	1617418800.0	테넌트/음식점
M892091210	1617526800.0	테넌트/음식점
M755941253	1618034400.0	테넌트/음식점
M321722540	1618390800.0	테넌트/음식점
M452344107	1618714800.0	테넌트/음식점
M031983799	1619517600.0	테넌트/음식점
M452344107	1619838000.0	테넌트/음식점
M499047264	1620201600.0	테넌트/음식점
M639915304	1620288000.0	테넌트/음식점
M300689568	1620558000.0	테넌트/음식점
M562652781	1621134000.0	테넌트/음식점
M551514606	1621393200.0	테넌트/음식점
M597059406	1621918800.0	테넌트/음식점
M124344028	1622347200.0	테넌트/음식점
M525938876	1622973600.0	테넌트/음식점
M323909309	1623567600.0	테넌트/음식점
M323909309	1623571200.0	테넌트/음식점
M124344028	1624770000.0	테넌트/음식점
M464814091	1625306400.0	테넌트/음식점
M464814091	1625306400.0	테넌트/음식점
M483584646	1625972400.0	테넌트/음식점
M483584646	1625972400.0	테넌트/음식점
M868425342	1627700400.0	테넌트/음식점
M605807407	1628589600.0	테넌트/음식점
M755941253	1628848800.0	테넌트/음식점
M755941253	1628848800.0	테넌트/음식점
M295123211	1629018000.0	테넌트/음식점
M424195748	1629079200.0	테넌트/음식점
M424195748	1629079200.0	테넌트/음식점
M297347652	1629108000.0	테넌트/음식점
M884060666	1629601200.0	테넌트/음식점
M763397425	1630137600.0	테넌트/음식점
M763397425	1630137600.0	테넌트/음식점
M784524370	1630807200.0	테넌트/음식점
M339965073	1631433600.0	테넌트/음식점
M339965073	1631433600.0	테넌트/음식점
M854745729	1632106800.0	테넌트/음식점
M854745729	1632106800.0	테넌트/음식점
M109559669	1632279600.0	테넌트/음식점
M562159056	1632387600.0	테넌트/음식점
M905218042	1632477600.0	테넌트/음식점
M621816338	1632560400.0	테넌트/음식점
M537163256	1632996000.0	테넌트/음식점
M506431452	1633230000.0	테넌트/음식점
M779505397	1633928400.0	테넌트/음식점
M954029426	1634097600.0	테넌트/음식점
M746368045	1634205600.0	테넌트/음식점
M045767804	1634374800.0	테넌트/음식점
M575258273	1634378400.0	테넌트/음식점
M684803210	1635476400.0	테넌트/음식점
M739083706	1636164000.0	테넌트/음식점
M739083706	1636164000.0	테넌트/음식점
M746368045	1636711200.0	테넌트/음식점
M126324486	1637031600.0	테넌트/음식점
M675109937	1637114400.0	테넌트/음식점
M675109937	1637114400.0	테넌트/음식점
M125637649	1637391600.0	테넌트/음식점
M828633514	1637402400.0	테넌트/음식점
M909761575	1637996400.0	테넌트/음식점
M744026886	1638424800.0	테넌트/음식점
M634719173	1638435600.0	테넌트/음식점
M342833058	1638673200.0	테넌트/음식점
M183508184	1638691200.0	테넌트/음식점
M179580543	1639206000.0	테넌트/음식점
M179580543	1639206000.0	테넌트/음식점
M179580543	1639206000.0	테넌트/음식점
M321838718	1640487600.0	테넌트/음식점
M591378688	1627095600.0	축산물
M591378688	1627095600.0	축산물
M123060345	1628395200.0	축산물
M113212901	1628319600.0	자동차용품
M626220377	1639980000.0	자동차용품
M070227481	1613278800.0	음료
M660308774	1620187200.0	음료
M660308774	1620187200.0	음료
M660308774	1620187200.0	음료
M704869145	1639454400.0	음료
M368972268	1629010800.0	음료
M493411602	1612004400.0	음료
M276801840	1626310800.0	음료
M785422365	1614240000.0	음료
M785422365	1614240000.0	음료
M121669242	1616655600.0	음료
M979876327	1626141600.0	음료
M470886431	1626332400.0	음료
M505026253	1626562800.0	음료
M484354824	1626580800.0	음료
M319217755	1629500400.0	음료
M558529253	1630681200.0	음료
M068479395	1632488400.0	음료
M260652051	1634547600.0	음료
M336322870	1637618400.0	음료
M288844758	1638072000.0	음료
M833300586	1620360000.0	음료
M700606647	1615539600.0	과일
M195478787	1635580800.0	과일
M828633514	1637402400.0	과일
M192718663	1638406800.0	과일
M192718663	1638406800.0	과일
M233743414	1634173200.0	과일
M468138509	1618146000.0	패션잡화
M342032973	1627772400.0	패션잡화
M533480262	1631440800.0	패션잡화
M700396019	1634706000.0	패션잡화
M452626659	1619967600.0	패션잡화
M629859946	1620712800.0	패션잡화
M975225164	1636790400.0	남성의류
M151882213	1639292400.0	남성의류
M728514049	1639800000.0	남성의류
M952353394	1614178800.0	남성의류
M431453235	1638597600.0	남성의류
M196484180	1611450000.0	패션잡화
M169152550	1612929600.0	패션잡화
M818108526	1613725200.0	패션잡화
M063337050	1616385600.0	패션잡화
M369586701	1616450400.0	패션잡화
M482922458	1620874800.0	패션잡화
M260334735	1640077200.0	패션잡화
M950827316	1611234000.0	패션잡화
M111486385	1613044800.0	패션잡화
M763976752	1614574800.0	패션잡화
M071039445	1614992400.0	패션잡화
M063461388	1619748000.0	패션잡화
M311201219	1609473600.0	헬스/피트니스
M552806075	1620615600.0	헬스/피트니스
M771530388	1624766400.0	헬스/피트니스
M858637215	1631260800.0	헬스/피트니스
M162603003	1634198400.0	헬스/피트니스
M162603003	1634198400.0	헬스/피트니스
M123104275	1636250400.0	헬스/피트니스
M123104275	1636250400.0	헬스/피트니스
M123104275	1636250400.0	헬스/피트니스
M677005857	1640757600.0	헬스/피트니스
M923466266	1611547200.0	화장품/뷰티케어
M958073278	1613372400.0	화장품/뷰티케어
M214500793	1637049600.0	화장품/뷰티케어
M214500793	1637049600.0	화장품/뷰티케어
M214500793	1637049600.0	화장품/뷰티케어
M186389341	1637305200.0	화장품/뷰티케어
M699122797	1639890000.0	화장품/뷰티케어
M699122797	1639890000.0	화장품/뷰티케어
M699122797	1639890000.0	화장품/뷰티케어
M566859854	1615330800.0	화장품/뷰티케어
M402382406	1617948000.0	화장품/뷰티케어
M447487292	1619614800.0	화장품/뷰티케어
M939658058	1634094000.0	여성의류
M569546793	1628215200.0	여성의류
M080976131	1609567200.0	화장품/뷰티케어
M858639032	1610370000.0	화장품/뷰티케어
M861383351	1615618800.0	화장품/뷰티케어
M861383351	1615618800.0	화장품/뷰티케어
M906493012	1617505200.0	화장품/뷰티케어
M330434419	1617602400.0	화장품/뷰티케어
M728992151	1618974000.0	화장품/뷰티케어
M346671326	1620262800.0	화장품/뷰티케어
M346671326	1620262800.0	화장품/뷰티케어
M511851383	1620360000.0	화장품/뷰티케어
M048661264	1621497600.0	화장품/뷰티케어
M080976131	1624006800.0	화장품/뷰티케어
M882239029	1624600800.0	화장품/뷰티케어
M882239029	1624600800.0	화장품/뷰티케어
M150386590	1626505200.0	화장품/뷰티케어
M150386590	1626508800.0	화장품/뷰티케어
M403505429	1627102800.0	화장품/뷰티케어
M249138605	1627707600.0	화장품/뷰티케어
M730589129	1629000000.0	화장품/뷰티케어
M940850046	1629345600.0	화장품/뷰티케어
M268697028	1630119600.0	화장품/뷰티케어
M268697028	1630119600.0	화장품/뷰티케어
M940850046	1631700000.0	화장품/뷰티케어
M923584589	1632546000.0	화장품/뷰티케어
M141666020	1632978000.0	화장품/뷰티케어
M066589244	1634097600.0	화장품/뷰티케어
M857212084	1636084800.0	화장품/뷰티케어
M857212084	1636084800.0	화장품/뷰티케어
M857212084	1636084800.0	화장품/뷰티케어
M179353081	1638439200.0	화장품/뷰티케어
M144651080	1639126800.0	화장품/뷰티케어
M607805273	1639530000.0	화장품/뷰티케어
M312221789	1613221200.0	화장품/뷰티케어
M170670421	1613307600.0	화장품/뷰티케어
M038717640	1614798000.0	화장품/뷰티케어
M593321903	1617577200.0	화장품/뷰티케어
M728386441	1617980400.0	화장품/뷰티케어
M728386441	1618887600.0	화장품/뷰티케어
M141817421	1619481600.0	화장품/뷰티케어
M258666940	1621346400.0	화장품/뷰티케어
M801446719	1622386800.0	화장품/뷰티케어
M861383351	1615618800.0	화장품/뷰티케어
M482922458	1620367200.0	화장품/뷰티케어
M179090982	1624690800.0	화장품/뷰티케어
M415702583	1633064400.0	화장품/뷰티케어
M593321903	1617159600.0	화장품/뷰티케어
M701413032	1617357600.0	패션잡화
M976732341	1619431200.0	패션잡화
M952091844	1610618400.0	화장품/뷰티케어
M823089115	1610776800.0	화장품/뷰티케어
M893949825	1611471600.0	화장품/뷰티케어
M410279968	1612861200.0	화장품/뷰티케어
M266996687	1614852000.0	화장품/뷰티케어
M248083433	1615604400.0	화장품/뷰티케어
M237570329	1619244000.0	화장품/뷰티케어
M511851383	1620446400.0	화장품/뷰티케어
M266996687	1620547200.0	화장품/뷰티케어
M237570329	1623729600.0	화장품/뷰티케어
M011685716	1624863600.0	화장품/뷰티케어
M945532794	1630292400.0	화장품/뷰티케어
M940850046	1631700000.0	화장품/뷰티케어
M585500101	1631955600.0	화장품/뷰티케어
M239225518	1632038400.0	화장품/뷰티케어
M121894027	1635055200.0	화장품/뷰티케어
M385940696	1635062400.0	화장품/뷰티케어
M392183417	1637654400.0	화장품/뷰티케어
M739334455	1640768400.0	화장품/뷰티케어
M986339107	1613530800.0	화장품/뷰티케어
M986339107	1613530800.0	화장품/뷰티케어
M180957922	1614762000.0	화장품/뷰티케어
M576685778	1617102000.0	화장품/뷰티케어
M463254875	1612504800.0	여성의류
M027358427	1613804400.0	여성의류
M330037488	1621936800.0	여성의류
M103564631	1622779200.0	여성의류
M118728111	1625119200.0	여성의류
M566826208	1626577200.0	여성의류
M566826208	1626577200.0	여성의류
M758578446	1635742800.0	여성의류
M092141630	1637031600.0	여성의류
M139009394	1639292400.0	여성의류
M485512132	1615093200.0	여성의류
M301404457	1619182800.0	여성의류
M392595786	1620288000.0	여성의류
M392595786	1620288000.0	여성의류
M279569679	1623740400.0	여성의류
M055113089	1631970000.0	여성의류
M055113089	1632830400.0	여성의류
M640410586	1635127200.0	여성의류
M519902404	1636977600.0	여성의류
M328765161	1609574400.0	과자
M533928784	1610704800.0	과자
M590077289	1613790000.0	과자
M590077289	1613790000.0	과자
M039700018	1615359600.0	과자
M525844526	1619485200.0	과자
M095553658	1619928000.0	과자
M095553658	1619928000.0	과자
M372371879	1619949600.0	과자
M328765161	1620543600.0	과자
M327887027	1621911600.0	과자
M743551076	1624078800.0	과자
M327887027	1625018400.0	과자
M857186695	1626660000.0	과자
M857186695	1626660000.0	과자
M095553658	1628481600.0	과자
M327887027	1630389600.0	과자
M964304040	1633233600.0	과자
M039700018	1634281200.0	과자
M039700018	1634619600.0	과자
M385940696	1635066000.0	과자
M095553658	1636164000.0	과자
M285730086	1637906400.0	과자
M285730086	1637906400.0	과자
M835382677	1640484000.0	과자
M927887253	1609664400.0	과자
M927887253	1610452800.0	과자
M598199423	1611129600.0	과자
M755610922	1626602400.0	과자
M491334162	1610380800.0	과자
M467116036	1617948000.0	과자
M372794780	1619348400.0	과자
M404056410	1634817600.0	과자
M404056410	1634817600.0	과자
M362821064	1638871200.0	과자
M493923904	1610589600.0	커피/차
M724799914	1611478800.0	커피/차
M458608007	1611986400.0	커피/차
M474966263	1614222000.0	커피/차
M470937193	1618279200.0	커피/차
M133126304	1618981200.0	커피/차
M493923904	1619917200.0	커피/차
M405357152	1623474000.0	커피/차
M474966263	1624766400.0	커피/차
M769644958	1627279200.0	커피/차
M493923904	1627974000.0	커피/차
M216241389	1629003600.0	커피/차
M253040997	1638518400.0	커피/차
M986449170	1618970400.0	커피/차
M724327660	1635656400.0	커피/차
M724327660	1635656400.0	커피/차
M311856624	1618999200.0	커피/차
M359150358	1612162800.0	화장품/뷰티케어
M703408705	1614780000.0	화장품/뷰티케어
M198845161	1618725600.0	화장품/뷰티케어
M625601648	1620543600.0	화장품/뷰티케어
M524912720	1622080800.0	화장품/뷰티케어
M186389341	1633064400.0	화장품/뷰티케어
M857212084	1636084800.0	화장품/뷰티케어
M464347121	1636092000.0	화장품/뷰티케어
M794494887	1638586800.0	화장품/뷰티케어
M160872892	1625360400.0	화장품/뷰티케어
M509902265	1615284000.0	화장품/뷰티케어
M245795747	1618531200.0	화장품/뷰티케어
M447487292	1619614800.0	화장품/뷰티케어
M064219570	1610175600.0	과일
M064219570	1610179200.0	과일
M914143074	1610348400.0	과일
M105680344	1611036000.0	과일
M295551723	1613023200.0	과일
M301196963	1613818800.0	과일
M902012607	1616209200.0	과일
M202251406	1639738800.0	과일
M055315734	1613898000.0	과일
M274678083	1614560400.0	과일
M712150015	1614646800.0	과일
M513499517	1640656800.0	과일
M831424973	1622343600.0	채소
M614691095	1612926000.0	완구
M062797620	1619838000.0	완구
M603803087	1623564000.0	스포츠패션
M590077289	1631336400.0	스포츠패션
M453532132	1639371600.0	스포츠패션
M154331388	1637888400.0	채소
M086873927	1622340000.0	여성의류
M301708424	1622962800.0	여성의류
M301708424	1622962800.0	여성의류
M661644581	1629525600.0	여성의류
M303918612	1630130400.0	여성의류
